date	time	relative time [s]	Cn [P/cm^3]	none	X50(V) [micro-m]	none	
12/13/2016	2:04:58 PM	297.09	53676.722656	NaN	1.166019	NaN	
12/13/2016	2:04:59 PM	298.22	51344.964844	NaN	1.274492	NaN	
12/13/2016	2:05:00 PM	299.09	53079.945312	NaN	1.368381	NaN	
12/13/2016	2:05:01 PM	300.16	55561.984375	NaN	1.030456	NaN	
12/13/2016	2:05:02 PM	301.42	51223.593750	NaN	0.363172	NaN	
12/13/2016	2:05:03 PM	302.09	60257.621094	NaN	1.633150	NaN	
12/13/2016	2:05:04 PM	303.27	54012.097656	NaN	2.764184	NaN	
12/13/2016	2:05:04 PM	303.98	61482.570312	NaN	0.467638	NaN	
12/13/2016	2:05:06 PM	305.23	51836.574219	NaN	0.786362	NaN	
12/13/2016	2:05:06 PM	305.91	44003.539062	NaN	1.263155	NaN	
12/13/2016	2:05:08 PM	307.20	52843.128906	NaN	0.381196	NaN	
12/13/2016	2:05:09 PM	308.39	57302.578125	NaN	0.932170	NaN	
12/13/2016	2:05:10 PM	309.03	55392.656250	NaN	0.403967	NaN	
12/13/2016	2:05:11 PM	310.37	47923.167969	NaN	1.428575	NaN	
12/13/2016	2:05:12 PM	311.02	60515.820312	NaN	0.564456	NaN	
12/13/2016	2:05:13 PM	312.28	55109.648437	NaN	0.876270	NaN	
12/13/2016	2:05:13 PM	312.92	61070.570312	NaN	0.682155	NaN	
12/13/2016	2:05:15 PM	314.22	50128.742187	NaN	0.331252	NaN	
12/13/2016	2:05:16 PM	315.53	47360.644531	NaN	0.852424	NaN	
12/13/2016	2:05:17 PM	316.22	48146.550781	NaN	1.334156	NaN	
12/13/2016	2:05:18 PM	317.50	50966.265625	NaN	0.754124	NaN	
12/13/2016	2:05:19 PM	318.11	56293.921875	NaN	1.067403	NaN	
12/13/2016	2:05:20 PM	319.31	57169.824219	NaN	0.769756	NaN	
12/13/2016	2:05:20 PM	319.94	55473.550781	NaN	1.902492	NaN	
12/13/2016	2:05:22 PM	321.22	54475.437500	NaN	0.736965	NaN	
12/13/2016	2:05:23 PM	322.45	53521.578125	NaN	1.116860	NaN	
12/13/2016	2:05:24 PM	323.12	50025.640625	NaN	1.809397	NaN	
12/13/2016	2:05:25 PM	324.33	47606.042969	NaN	0.398565	NaN	
12/13/2016	2:05:25 PM	324.97	56020.710937	NaN	0.337119	NaN	
12/13/2016	2:05:27 PM	326.22	51560.105469	NaN	0.356764	NaN	
12/13/2016	2:05:28 PM	327.41	56056.656250	NaN	0.340560	NaN	
12/13/2016	2:05:29 PM	328.08	53684.601562	NaN	0.802136	NaN	
12/13/2016	2:05:30 PM	329.36	47324.128906	NaN	0.611972	NaN	
12/13/2016	2:05:31 PM	330.03	58462.671875	NaN	1.170683	NaN	
12/13/2016	2:05:32 PM	331.28	57206.097656	NaN	0.990320	NaN	
12/13/2016	2:05:32 PM	331.94	53278.554687	NaN	0.706677	NaN	
12/13/2016	2:05:34 PM	333.30	50013.613281	NaN	1.792561	NaN	
12/13/2016	2:05:35 PM	334.02	51983.589844	NaN	2.224952	NaN	
12/13/2016	2:05:36 PM	335.22	54619.644531	NaN	0.372562	NaN	
12/13/2016	2:05:37 PM	336.44	57633.253906	NaN	1.278951	NaN	
12/13/2016	2:05:38 PM	337.14	54133.234375	NaN	0.626307	NaN	
12/13/2016	2:05:39 PM	338.34	59364.292969	NaN	0.333590	NaN	
12/13/2016	2:05:40 PM	339.00	50061.292969	NaN	0.351295	NaN	
12/13/2016	2:05:41 PM	340.37	58128.851562	NaN	0.984902	NaN	
12/13/2016	2:05:42 PM	341.00	48052.968750	NaN	2.382374	NaN	
12/13/2016	2:05:43 PM	342.31	53878.320312	NaN	0.957964	NaN	
